0
463 2 2.2121 2.4242 2.6363 2.84841 3.06051 3.27261 3.48471 3.69681 3.90891 4.12101 4.33311 4.54522 4.75732 4.96942 5.18152 5.39362 5.60572 5.81782 6.02992 6.24203 6.45413 6.66623 6.87833 7.09043 7.30253 7.51463 7.72673 7.93884 8.15094 8.36304 8.57514 8.78724 8.99934 9.21144 9.42354 9.63565 9.84775 10.0598 10.2719 10.4841 10.6962 10.9083 11.1204 11.3325 11.5446 11.7567 11.9688 12.1809 12.393 12.6051 12.8172 13.0293 13.2414 13.4535 13.6656 13.8777 14.0898 14.3019 14.514 14.7261 14.9382 15.1503 15.3624 15.5745 15.7866 15.9987 16.2108 16.4229 16.635 16.8471 17.0592 17.2713 17.4834 17.6955 17.9076 18.1197 18.3318 18.5439 18.756 18.9681 19.1802 19.3923 19.6044 19.8165 20.0286 20.2407 20.4528 20.6649 20.877 21.0891 21.3012 21.5133 21.7254 21.9375 22.1496 22.3617 22.5738 22.7859 22.998 23.2101 23.4222 23.6343 23.8464 24.0585 24.2706 24.4827 24.6948 24.9069 25.119 25.3311 25.5432 25.7553 25.9674 26.1795 26.3916 26.6037 26.8158 27.028 27.2401 27.4522 27.6643 27.8764 28.0885 28.3006 28.5127 28.7248 28.9369 29.149 29.3611 29.5732 29.7853 29.9974 30.2095 30.4216 30.6337 30.8458 31.0579 31.27 31.4821 31.6942 31.9063 32.1184 32.3305 32.5426 32.7547 32.9668 33.1789 33.391 33.6031 33.8152 34.0273 34.2394 34.4515 34.6636 34.8757 35.0878 35.2999 35.512 35.7241 35.9362 36.1483 36.3604 36.5725 36.7846 36.9967 37.2088 37.4209 37.633 37.8451 38.0572 38.2693 38.4814 38.6935 38.9056 39.1177 39.3298 39.5419 39.754 39.9661 40.1782 40.3903 40.6024 40.8145 41.0266 41.2387 41.4508 41.6629 41.875 42.0871 42.2992 42.5113 42.7234 42.9355 43.1476 43.3597 43.5719 43.784 43.9961 44.2082 44.4203 44.6324 44.8445 45.0566 45.2687 45.4808 45.6929 45.905 46.1171 46.3292 46.5413 46.7534 46.9655 47.1776 47.3897 47.6018 47.8139 48.026 48.2381 48.4502 48.6623 48.8744 49.0865 49.2986 49.5107 49.7228 49.9349 50.147 50.3591 50.5712 50.7833 50.9954 51.2075 51.4196 51.6317 51.8438 52.0559 52.268 52.4801 52.6922 52.9043 53.1164 53.3285 53.5406 53.7527 53.9648 54.1769 54.389 54.6011 54.8132 55.0253 55.2374 55.4495 55.6616 55.8737 56.0858 56.2979 56.51 56.7221 56.9342 57.1463 57.3584 57.5705 57.7826 57.9947 58.2068 58.4189 58.631 58.8431 59.0552 59.2673 59.4794 59.6915 59.9036 60.1158 60.3279 60.54 60.7521 60.9642 61.1763 61.3884 61.6005 61.8126 62.0247 62.2368 62.4489 62.661 62.8731 63.0852 63.2973 63.5094 63.7215 63.9336 64.1457 64.3578 64.5699 64.782 64.9941 65.2062 65.4183 65.6304 65.8425 66.0546 66.2667 66.4788 66.6909 66.903 67.1151 67.3272 67.5393 67.7514 67.9635 68.1756 68.3877 68.5998 68.8119 69.024 69.2361 69.4482 69.6603 69.8724 70.0845 70.2966 70.5087 70.7208 70.9329 71.145 71.3571 71.5692 71.7813 71.9934 72.2055 72.4176 72.6297 72.8418 73.0539 73.266 73.4781 73.6902 73.9023 74.1144 74.3265 74.5386 74.7507 74.9628 75.1749 75.387 75.5991 75.8112 76.0233 76.2354 76.4475 76.6597 76.8718 77.0839 77.296 77.5081 77.7202 77.9323 78.1444 78.3565 78.5686 78.7807 78.9928 79.2049 79.417 79.6291 79.8412 80.0533 80.2654 80.4775 80.6896 80.9017 81.1138 81.3259 81.538 81.7501 81.9622 82.1743 82.3864 82.5985 82.8106 83.0227 83.2348 83.4469 83.659 83.8711 84.0832 84.2953 84.5074 84.7195 84.9316 85.1437 85.3558 85.5679 85.78 85.9921 86.2042 86.4163 86.6284 86.8405 87.0526 87.2647 87.4768 87.6889 87.901 88.1131 88.3252 88.5373 88.7494 88.9615 89.1736 89.3857 89.5978 89.8099 90.022 90.2341 90.4462 90.6583 90.8704 91.0825 91.2946 91.5067 91.7188 91.9309 92.143 92.3551 92.5672 92.7793 92.9914 93.2036 93.4157 93.6278 93.8399 94.052 94.2641 94.4762 94.6883 94.9004 95.1125 95.3246 95.5367 95.7488 95.9609 96.173 96.3851 96.5972 96.8093 97.0214 97.2335 97.4456 97.6577 97.8698 98.0819 98.294 98.5061 98.7182 98.9303 99.1424 99.3545 99.5666 99.7787 99.9908
90 0.565528 2.78764 5.00975 7.23186 9.45397 11.6761 13.8982 16.1203 18.3424 20.5645 22.7866 25.0087 27.2309 29.453 31.6751 33.8972 36.1193 38.3414 40.5635 42.7856 45.0077 47.2299 49.452 51.6741 53.8962 56.1183 58.3404 60.5625 62.7846 65.0068 67.2289 69.451 71.6731 73.8952 76.1173 78.3394 80.5615 82.7836 85.0058 87.2279 89.45 91.6721 93.8942 96.1163 98.3384 100.561 102.783 105.005 107.227 109.449 111.671 113.893 116.115 118.337 120.56 122.782 125.004 127.226 129.448 131.67 133.892 136.114 138.336 140.559 142.781 145.003 147.225 149.447 151.669 153.891 156.113 158.335 160.558 162.78 165.002 167.224 169.446 171.668 173.89 176.112 178.334 180.557 182.779 185.001 187.223 189.445 191.667 193.889 196.111 198.333
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  0 0 0 0 0 0
  1.05285e-16 4.66827e-19 7.01068e-18 0 0 0
  0 1.41956e-20 0 0 0 0
  7.16268e-09 1.64835e-10 1.07488e-09 0 0 0
  0 5.57871e-10 0 0 0 0
  2.13412e-08 1.93844e-09 5.975e-09 0 0 0
  0 5.56749e-06 0 0 0 0
  2.73835e-08 6.75e-09 1.05877e-08 0 0 0
  0 7.93274e-06 0 0 0 0
  3.30695e-08 9.17238e-09 1.41722e-08 0 0 0
  0 1.0571e-05 0 0 0 0
  4.05302e-08 1.16807e-08 1.85128e-08 0 0 0
  0 1.35272e-05 0 0 0 0
  5.00937e-08 1.44106e-08 2.36715e-08 0 0 0
  0 1.67802e-05 0 0 0 0
  6.20953e-08 1.73285e-08 2.96872e-08 0 0 0
  0 2.03013e-05 0 0 0 0
  7.68665e-08 2.03986e-08 3.65813e-08 0 0 0
  0 2.40592e-05 0 0 0 0
  9.47253e-08 2.35839e-08 4.43567e-08 0 0 0
  0 2.80211e-05 0 0 0 0
  1.15964e-07 2.68463e-08 5.29981e-08 0 0 0
  0 3.21522e-05 0 0 0 0
  1.40841e-07 3.01471e-08 6.24718e-08 0 0 0
  0 3.64167e-05 0 0 0 0
  1.69568e-07 3.3448e-08 7.27265e-08 0 0 0
  0 4.07776e-05 0 0 0 0
  2.02305e-07 3.67112e-08 8.36945e-08 0 0 0
  0 4.51976e-05 0 0 0 0
  2.39149e-07 3.99e-08 9.52922e-08 0 0 0
  0 4.96389e-05 0 0 0 0
  2.8013e-07 4.29791e-08 1.07422e-07 0 0 0
  0 5.4064e-05 0 0 0 0
  3.25206e-07 4.59157e-08 1.19974e-07 0 0 0
  0 5.84357e-05 0 0 0 0
  3.74259e-07 4.8679e-08 1.32829e-07 0 0 0
  0 6.27177e-05 0 0 0 0
  4.27093e-07 5.12411e-08 1.45857e-07 0 0 0
  0 6.68748e-05 0 0 0 0
  4.83437e-07 5.35772e-08 1.58925e-07 0 0 0
  0 7.08734e-05 0 0 0 0
  5.42942e-07 5.56659e-08 1.71894e-07 0 0 0
  0 7.46813e-05 0 0 0 0
  6.05188e-07 5.7489e-08 1.84625e-07 0 0 0
  0 7.82686e-05 0 0 0 0
  6.69691e-07 5.90323e-08 1.96981e-07 0 0 0
  0 8.16075e-05 0 0 0 0
  7.35905e-07 6.0285e-08 2.08825e-07 0 0 0
  0 8.46725e-05 0 0 0 0
  8.03232e-07 6.12402e-08 2.20029e-07 0 0 0
  0 8.74412e-05 0 0 0 0
  8.71033e-07 6.18946e-08 2.30471e-07 0 0 0
  0 8.98935e-05 0 0 0 0
  9.38636e-07 6.22483e-08 2.40038e-07 0 0 0
  0 9.20127e-05 0 0 0 0
  1.00535e-06 6.23051e-08 2.4863e-07 0 0 0
  0 9.37847e-05 0 0 0 0
  1.07047e-06 6.20718e-08 2.56158e-07 0 0 0
  0 9.51989e-05 0 0 0 0
  1.13329e-06 6.15585e-08 2.62546e-07 0 0 0
  0 9.62475e-05 0 0 0 0
  1.19313e-06 6.07777e-08 2.67736e-07 0 0 0
  0 9.69261e-05 0 0 0 0
  1.24933e-06 5.97445e-08 2.71681e-07 0 0 0
  0 9.72334e-05 0 0 0 0
  1.30125e-06 5.84761e-08 2.74354e-07 0 0 0
  0 9.7171e-05 0 0 0 0
  1.34832e-06 5.69916e-08 2.75739e-07 0 0 0
  0 9.67436e-05 0 0 0 0
  1.39002e-06 5.53115e-08 2.7584e-07 0 0 0
  0 9.59588e-05 0 0 0 0
  1.42588e-06 5.34573e-08 2.74674e-07 0 0 0
  0 9.48269e-05 0 0 0 0
  1.45551e-06 5.14515e-08 2.72271e-07 0 0 0
  0 9.33607e-05 0 0 0 0
  1.4786e-06 4.93169e-08 2.68679e-07 0 0 0
  0 9.15757e-05 0 0 0 0
  1.49492e-06 4.70765e-08 2.63953e-07 0 0 0
  0 8.94891e-05 0 0 0 0
  1.50431e-06 4.47531e-08 2.58164e-07 0 0 0
  0 8.71206e-05 0 0 0 0
  1.50671e-06 4.2369e-08 2.51389e-07 0 0 0
  0 8.44916e-05 0 0 0 0
  1.50215e-06 3.99459e-08 2.43716e-07 0 0 0
  0 8.16247e-05 0 0 0 0
  1.49072e-06 3.75043e-08 2.35238e-07 0 0 0
  0 7.85442e-05 0 0 0 0
  1.4726e-06 3.50639e-08 2.26055e-07 0 0 0
  0 7.52753e-05 0 0 0 0
  1.44807e-06 3.26429e-08 2.16269e-07 0 0 0
  0 7.1844e-05 0 0 0 0
  1.41743e-06 3.0258e-08 2.05985e-07 0 0 0
  0 6.82769e-05 0 0 0 0
  1.3811e-06 2.79245e-08 1.95308e-07 0 0 0
  0 6.4601e-05 0 0 0 0
  1.3395e-06 2.56558e-08 1.84342e-07 0 0 0
  0 6.08433e-05 0 0 0 0
  1.29314e-06 2.34638e-08 1.73189e-07 0 0 0
  0 5.70307e-05 0 0 0 0
  1.24254e-06 2.13588e-08 1.61948e-07 0 0 0
  0 5.31896e-05 0 0 0 0
  1.18829e-06 1.93492e-08 1.50712e-07 0 0 0
  0 4.93461e-05 0 0 0 0
  1.13095e-06 1.74418e-08 1.39569e-07 0 0 0
  0 4.55253e-05 0 0 0 0
